outcome,strategy,run_id,value,iqr_low_fence,iqr_high_fence,outside_1_5_iqr,within_group_standardized_residual,absolute_residual_at_least_3
target_hit_rate_pct,Skill-Specific DDA,R-20260804-080250-4C74E07B,81.67202572347267,58.99163384319737,117.064340308742,False,-0.2046624755996887,False
target_hit_rate_pct,Skill-Specific DDA,R-20260719-085111-17A32D03,82.14285714285714,58.99163384319737,117.064340308742,False,-0.16870203202354658,False
target_hit_rate_pct,Skill-Specific DDA,R-20260719-091012-4EAD5CB0,86.68941979522185,58.99163384319737,117.064340308742,False,0.17854839136472342,False
target_hit_rate_pct,Skill-Specific DDA,R-20260719-093012-4EB0A2D2,83.89261744966443,58.99163384319737,117.064340308742,False,-0.03506150975980985,False
target_hit_rate_pct,Skill-Specific DDA,R-20260804-075716-FEF7CC7F,98.50187265917603,58.99163384319737,117.064340308742,False,1.0807418882757671,False
shot_accuracy_pct,Fixed Time-Based,R-20260719-085701-11428E75,30.4029304029304,4.902280565940359,51.071697632264645,False,-0.100451344872068,False
shot_accuracy_pct,Fixed Time-Based,R-20260719-091426-075509FD,23.931623931623932,4.902280565940359,51.071697632264645,False,-0.49764572015853403,False
shot_accuracy_pct,Fixed Time-Based,R-20260803-203819-9150C5FD,20.5,4.902280565940359,51.071697632264645,False,-0.7082711525628007,False
shot_accuracy_pct,Fixed Time-Based,R-20260803-205226-5A31D015,25.432525951557096,4.902280565940359,51.071697632264645,False,-0.40552369768643287,False
shot_accuracy_pct,Fixed Time-Based,R-20260719-085745-B9C21BFE,37.11340206185567,4.902280565940359,51.071697632264645,False,0.3114224568498057,False
shot_accuracy_pct,Fixed Time-Based,R-20260719-091622-92127A6F,20.41127189642041,4.902280565940359,51.071697632264645,False,-0.7137170859037592,False
shot_accuracy_pct,Fixed Time-Based,R-20260804-072904-22984449,66.4850136239782,4.902280565940359,51.071697632264645,True,2.114186544333789,False
shot_accuracy_pct,Performance-Based DDA,R-20260719-073723-9A82FD86,32.66078184110971,-30.07147743165587,125.28281412197418,False,-0.7615473826124255,False
shot_accuracy_pct,Performance-Based DDA,R-20260719-084336-9AD97336,26.69491525423729,-30.07147743165587,125.28281412197418,False,-1.0534629799346338,False
shot_accuracy_pct,Performance-Based DDA,R-20260719-090242-3BA5890E,63.3245382585752,-30.07147743165587,125.28281412197418,False,0.7388597485902486,False
shot_accuracy_pct,Performance-Based DDA,R-20260719-092039-C2ECB570,26.48221343873518,-30.07147743165587,125.28281412197418,False,-1.0638706846024595,False
shot_accuracy_pct,Performance-Based DDA,R-20260803-202931-74AE8E33,26.325088339222614,-30.07147743165587,125.28281412197418,False,-1.0715589670356351,False
shot_accuracy_pct,Performance-Based DDA,R-20260803-204306-D213B70C,36.9815668202765,-30.07147743165587,125.28281412197418,False,-0.5501272125955945,False
shot_accuracy_pct,Performance-Based DDA,R-20260804-075724-00D9EA4C,75.63291139240506,-30.07147743165587,125.28281412197418,False,1.3411202991920317,False
shot_accuracy_pct,Performance-Based DDA,R-20260719-084347-6A9321AA,68.25842696629213,-30.07147743165587,125.28281412197418,False,0.9802796744738991,False
shot_accuracy_pct,Performance-Based DDA,R-20260719-092328-65D9D1AB,53.97727272727273,-30.07147743165587,125.28281412197418,False,0.28148904457490553,False
shot_accuracy_pct,Performance-Based DDA,R-20260804-075051-71E20E02,71.90721649484536,-30.07147743165587,125.28281412197418,False,1.1588184599496614,False
shot_accuracy_pct,Skill-Specific DDA,R-20260719-074245-6E61F985,45.45454545454545,-1.1381487016605298,66.20658897607484,False,0.5464719350145159,False
shot_accuracy_pct,Skill-Specific DDA,R-20260719-084917-0433BF01,31.989247311827956,-1.1381487016605298,66.20658897607484,False,-0.24738121158653234,False
shot_accuracy_pct,Skill-Specific DDA,R-20260719-090751-C6AEDFB5,24.38423645320197,-1.1381487016605298,66.20658897607484,False,-0.6957382948138755,False
shot_accuracy_pct,Skill-Specific DDA,R-20260803-131118-25C444A0,32.5748502994012,-1.1381487016605298,66.20658897607484,False,-0.21285670500548662,False
shot_accuracy_pct,Skill-Specific DDA,R-20260803-203352-78E56646,23.848019401778497,-1.1381487016605298,66.20658897607484,False,-0.7273512297093335,False
shot_accuracy_pct,Skill-Specific DDA,R-20260803-204802-7FB9A22F,21.137026239067055,-1.1381487016605298,66.20658897607484,False,-0.8871791391861359,False
shot_accuracy_pct,Skill-Specific DDA,R-20260804-080250-4C74E07B,77.91411042944786,-1.1381487016605298,66.20658897607484,True,2.4601412440423114,False
shot_accuracy_pct,Skill-Specific DDA,R-20260719-085111-17A32D03,36.450079239302696,-1.1381487016605298,66.20658897607484,False,0.015609286251012369,False
shot_accuracy_pct,Skill-Specific DDA,R-20260719-091012-4EAD5CB0,52.37113402061856,-1.1381487016605298,66.20658897607484,False,0.9542427499438207,False
shot_accuracy_pct,Skill-Specific DDA,R-20260719-093012-4EB0A2D2,29.832935560859188,-1.1381487016605298,66.20658897607484,False,-0.3745076108995079,False
shot_accuracy_pct,Skill-Specific DDA,R-20260804-075716-FEF7CC7F,22.08228379513014,-1.1381487016605298,66.20658897607484,False,-0.8314510240507915,False
color_match_rate_pct,Fixed Time-Based,R-20260719-085701-11428E75,74.29718875502009,40.984239300015574,107.45754928897905,False,-0.12182899094722395,False
color_match_rate_pct,Fixed Time-Based,R-20260719-091426-075509FD,62.94642857142857,40.984239300015574,107.45754928897905,False,-1.020769888786225,False
color_match_rate_pct,Fixed Time-Based,R-20260803-203819-9150C5FD,65.1567944250871,40.984239300015574,107.45754928897905,False,-0.8457165678718401,False
color_match_rate_pct,Fixed Time-Based,R-20260803-205226-5A31D015,66.66666666666666,40.984239300015574,107.45754928897905,False,-0.7261399151618495,False
color_match_rate_pct,Fixed Time-Based,R-20260719-085745-B9C21BFE,88.19444444444444,40.984239300015574,107.45754928897905,False,0.9787855322112082,False
color_match_rate_pct,Fixed Time-Based,R-20260719-091622-92127A6F,76.86567164179104,40.984239300015574,107.45754928897905,False,0.08158595879823179,False
color_match_rate_pct,Fixed Time-Based,R-20260804-072904-22984449,96.72131147540983,40.984239300015574,107.45754928897905,False,1.654083871757702,False
color_match_rate_pct,Performance-Based DDA,R-20260719-073723-9A82FD86,80.6949806949807,56.20293923562176,121.68664996551243,False,-0.8372533561304325,False
color_match_rate_pct,Performance-Based DDA,R-20260719-084336-9AD97336,80.95238095238095,56.20293923562176,121.68664996551243,False,-0.8085679241082845,False
color_match_rate_pct,Performance-Based DDA,R-20260719-090242-3BA5890E,97.91666666666666,56.20293923562176,121.68664996551243,False,1.0819813301014694,False
color_match_rate_pct,Performance-Based DDA,R-20260719-092039-C2ECB570,84.32835820895522,56.20293923562176,121.68664996551243,False,-0.4323392168028605,False
color_match_rate_pct,Performance-Based DDA,R-20260803-202931-74AE8E33,75.50335570469798,56.20293923562176,121.68664996551243,False,-1.415823118442938,False
color_match_rate_pct,Performance-Based DDA,R-20260803-204306-D213B70C,78.81619937694704,56.20293923562176,121.68664996551243,False,-1.0466302010771464,False
color_match_rate_pct,Performance-Based DDA,R-20260804-075724-00D9EA4C,97.48953974895397,56.20293923562176,121.68664996551243,False,1.0343810662686914,False
color_match_rate_pct,Performance-Based DDA,R-20260719-084347-6A9321AA,92.5925925925926,56.20293923562176,121.68664996551243,False,0.48865105733778547,False
color_match_rate_pct,Performance-Based DDA,R-20260719-092328-65D9D1AB,97.36842105263158,56.20293923562176,121.68664996551243,False,1.0208832470937677,False
color_match_rate_pct,Performance-Based DDA,R-20260804-075051-71E20E02,96.415770609319,56.20293923562176,121.68664996551243,False,0.9147171157599546,False
color_match_rate_pct,Skill-Specific DDA,R-20260719-074245-6E61F985,90.0,56.09074341141848,106.36193190590484,False,0.9905361329692505,False
color_match_rate_pct,Skill-Specific DDA,R-20260719-084917-0433BF01,86.1344537815126,56.09074341141848,106.36193190590484,False,0.5559170807693308,False
color_match_rate_pct,Skill-Specific DDA,R-20260719-090751-C6AEDFB5,75.25252525252525,56.09074341141848,106.36193190590484,False,-0.6675823151909179,False
color_match_rate_pct,Skill-Specific DDA,R-20260803-131118-25C444A0,74.63235294117648,56.09074341141848,106.36193190590484,False,-0.7373108055320595,False
color_match_rate_pct,Skill-Specific DDA,R-20260803-203352-78E56646,68.13559322033899,56.09074341141848,106.36193190590484,False,-1.4677678723074497,False
color_match_rate_pct,Skill-Specific DDA,R-20260803-204802-7FB9A22F,71.03448275862068,56.09074341141848,106.36193190590484,False,-1.1418339544733842,False
color_match_rate_pct,Skill-Specific DDA,R-20260804-080250-4C74E07B,96.45669291338582,56.09074341141848,106.36193190590484,False,1.716488325945425,False
color_match_rate_pct,Skill-Specific DDA,R-20260719-085111-17A32D03,76.95652173913044,56.09074341141848,106.36193190590484,False,-0.4759950734142209,False
color_match_rate_pct,Skill-Specific DDA,R-20260719-091012-4EAD5CB0,86.22047244094489,56.09074341141848,106.36193190590484,False,0.5655885078124657,False
color_match_rate_pct,Skill-Specific DDA,R-20260719-093012-4EB0A2D2,88.8,56.09074341141848,106.36193190590484,False,0.8556152619819707,False
color_match_rate_pct,Skill-Specific DDA,R-20260804-075716-FEF7CC7F,79.46768060836501,56.09074341141848,106.36193190590484,False,-0.1936552885604202,False
